admin_code,occupation_category,occupation_code,occupation_level,wage_value,wage_type,currency,wage_period,wage_measure,year,classification_system,data_availability,source,last_updated,country_iso
SG-NAT,Shop sales assistant,52202,detailed,2305,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Sommelier,51313,detailed,4787,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Sommelier,51313,detailed,4792,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Teacher aide,53120,detailed,3011,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Teacher aide,53120,detailed,3092,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Telemarketer,52440,detailed,2563,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Telemarketer,52440,detailed,2710,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Tour guide,51131,detailed,2124,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Tour guide,51131,detailed,2237,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Waiter,51312,detailed,1546,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Waiter,51312,detailed,1600,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Gardener/Horticultural worker,61133,detailed,1835,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Gardener/Horticultural worker,61133,detailed,1850,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Landscape/Plant nursery supervisor,61131,detailed,1700,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Landscape/Plant nursery supervisor,61131,detailed,1740,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Plant nursery worker,61132,detailed,1846,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Plant nursery worker,61132,detailed,1860,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Air-conditioning/Refrigeration equipment mechanic,71271,detailed,2738,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Air-conditioning/Refrigeration equipment mechanic,71271,detailed,2771,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Automotive mechanic,72310,detailed,2375,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Automotive mechanic,72310,detailed,2500,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Baker,75121,detailed,1849,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Baker,75121,detailed,2000,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Building maintenance worker,71331,detailed,2400,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Building maintenance worker,71331,detailed,2621,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Building painter,71311,detailed,1600,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Building painter,71311,detailed,1600,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Butcher/Fishmonger and related food preparer,75110,detailed,2763,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Butcher/Fishmonger and related food preparer,75110,detailed,2780,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Carpenter,71151,detailed,1600,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Carpenter,71151,detailed,1630,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical fitter,74121,detailed,2302,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical fitter,74121,detailed,2491,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical lift/escalator and related equipment fitter,74122,detailed,2983,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical lift/escalator and related equipment fitter,74122,detailed,3750,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrician,74110,detailed,2334,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrician,74110,detailed,2400,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Floor/Wall tiler,71220,detailed,1600,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Floor/Wall tiler,71220,detailed,1600,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Fumigator and related pest/weed controller,75440,detailed,2232,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Fumigator and related pest/weed controller,75440,detailed,2400,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Lift supervisor,74001,detailed,4131,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Lift supervisor,74001,detailed,4701,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical device assembler/repairer,73113,detailed,2597,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Medical device assembler/repairer,73113,detailed,2946,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Metal polisher/Wheel grinder/Tool sharpener,72240,detailed,2289,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Metal polisher/Wheel grinder/Tool sharpener,72240,detailed,2387,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Pastry/Confectionery maker,75122,detailed,1838,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Pastry/Confectionery maker,75122,detailed,2341,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Pipe fitter,71262,detailed,1675,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Pipe fitter,71262,detailed,1700,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Plumber,71261,detailed,2500,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Plumber,71261,detailed,2500,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (building and related trades),71000,detailed,1949,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (building and related trades),71000,detailed,2000,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,"Supervisor/General foreman (electrical/electronic trades, excluding lift)",74002,detailed,3418,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,"Supervisor/General foreman (electrical/electronic trades, excluding lift)",74002,detailed,3733,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (food processing/woodworking/garment/leather and related trades),75000,detailed,2800,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (food processing/woodworking/garment/leather and related trades),75000,detailed,3015,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (metal/machinery and related trades),72000,detailed,4099,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (metal/machinery and related trades),72000,detailed,4412,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (precision/handicraft/printing and related trades),73000,detailed,3531,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Supervisor/General foreman (precision/handicraft/printing and related trades),73000,detailed,3700,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Tailor/Dressmaker,75310,detailed,2260,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Tailor/Dressmaker,75310,detailed,2318,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Tool/Die maker,72221,detailed,2837,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Tool/Die maker,72221,detailed,3323,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Welder/Flame cutter,72120,detailed,2777,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Welder/Flame cutter,72120,detailed,3000,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Airport mobile equipment operator,83492,detailed,3175,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Airport mobile equipment operator,83492,detailed,3202,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Ambulance driver,83224,detailed,2776,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Ambulance driver,83224,detailed,2934,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Bus driver,83311,detailed,2418,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Bus driver,83311,detailed,3618,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Chauffeur,83222,detailed,2323,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Chauffeur,83222,detailed,2536,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Chemical processing/products plant/machine operator,81311,detailed,3232,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Chemical processing/products plant/machine operator,81311,detailed,4168,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Concrete mix truck driver,83323,detailed,2659,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Concrete mix truck driver,83323,detailed,3131,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Crane operator (on-site),83432,detailed,2995,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Crane operator (on-site),83432,detailed,2998,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Crane/Hoist operator (excluding port),83431,detailed,3808,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Crane/Hoist operator (excluding port),83431,detailed,5194,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Dairy/Confectionery products machine operator,81602,detailed,2255,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Dairy/Confectionery products machine operator,81602,detailed,2617,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical equipment/component assembler,82121,detailed,2402,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical equipment/component assembler,82121,detailed,2572,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical/Electronic products quality checker/tester,82131,detailed,2209,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electrical/Electronic products quality checker/tester,82131,detailed,2325,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electronic equipment/component assembler,82122,detailed,1769,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Electronic equipment/component assembler,82122,detailed,2121,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Excavating/Trench digging machine operator,83421,detailed,3175,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Excavating/Trench digging machine operator,83421,detailed,3652,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Fork lift truck operator,83441,detailed,2385,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Fork lift truck operator,83441,detailed,2669,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,"Laundry/Dry cleaning worker (machine, non-household)",81502,detailed,1700,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,"Laundry/Dry cleaning worker (machine, non-household)",81502,detailed,1825,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Lorry driver,83321,detailed,2001,basic,SGD,monthly,median_basic_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
SG-NAT,Lorry driver,83321,detailed,2200,gross,SGD,monthly,median_gross_monthly_wage,2025,SSOC_2024_DETAILED,national_only,https://stats.mom.gov.sg/iMAS_Tables1/Wages/Wages_2025/mrsd_2025Wages_table1.xlsx,2026-06-30,SG
