admin_code,admin_level,region_name_en,region_name_ru,country_iso,federal_district,occupation_category,occupation_code,wage_value,currency,wage_period,wage_measure,survey_type,year,population,parent_admin_code,classification_system,data_availability,source,last_updated
04,1,Krasnoyarsk Krai,Красноярский край,RU,Siberian,Craft and related trades workers,7,86591.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
04,1,Krasnoyarsk Krai,Красноярский край,RU,Siberian,Plant and machine operators and assemblers,8,84209.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
04,1,Krasnoyarsk Krai,Красноярский край,RU,Siberian,Elementary occupations,9,41020.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Total,,78104.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Managers,1,125054.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Professionals,2,79165.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Technicians and associate professionals,3,75650.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Clerical support workers,4,52258.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Service and sales workers,5,47234.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,58906.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Craft and related trades workers,7,91488.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Plant and machine operators and assemblers,8,85889.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
25,1,Irkutsk Oblast,Иркутская область,RU,Siberian,Elementary occupations,9,40804.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Total,,67399.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Managers,1,113934.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Professionals,2,66801.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Technicians and associate professionals,3,64030.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Clerical support workers,4,47210.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Service and sales workers,5,40016.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,41927.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Craft and related trades workers,7,68657.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Plant and machine operators and assemblers,8,78286.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
32,1,Kemerovo Oblast,Кемеровская область,RU,Siberian,Elementary occupations,9,33722.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Total,,69139.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Managers,1,120156.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Professionals,2,74963.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Technicians and associate professionals,3,61896.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Clerical support workers,4,50452.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Service and sales workers,5,47672.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,47229.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Craft and related trades workers,7,68006.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Plant and machine operators and assemblers,8,69619.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
50,1,Novosibirsk Oblast,Новосибирская область,RU,Siberian,Elementary occupations,9,42342.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Total,,54209.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Managers,1,90683.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Professionals,2,54811.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Technicians and associate professionals,3,50111.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Clerical support workers,4,35059.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Service and sales workers,5,35595.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,42339.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Craft and related trades workers,7,64216.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Plant and machine operators and assemblers,8,59970.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
52,1,Omsk Oblast,Омская область,RU,Siberian,Elementary occupations,9,29595.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Total,,66185.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Managers,1,115309.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Professionals,2,70046.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Technicians and associate professionals,3,63616.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Clerical support workers,4,43808.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Service and sales workers,5,44117.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,"Skilled agricultural, forestry and fishery workers",6,45646.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Craft and related trades workers,7,65145.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Plant and machine operators and assemblers,8,60354.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
69,1,Tomsk Oblast,Томская область,RU,Siberian,Elementary occupations,9,36313.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-FD-Siberian,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-FarEastern,0,Far Eastern Federal District,Дальневосточный федеральный округ,RU,Far Eastern,Total,,86934.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-FarEastern,0,Far Eastern Federal District,Дальневосточный федеральный округ,RU,Far Eastern,Managers,1,143326.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
RU-FD-FarEastern,0,Far Eastern Federal District,Дальневосточный федеральный округ,RU,Far Eastern,Professionals,2,86080.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2023,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2023.rar,2026-07-29
